attack 0.001009 8745 23 480 3203792
attack 0.002004 9754 487 472 3600986
attack 0.003001 8070 334 248 3403934
attack 0.004002 11334 250 302 3094019
attack 0.005001 11812 8 144 3170469
attack 0.006001 11472 1101 362 3241816
attack 0.007001 11645 751 228 3302446
attack 0.008001 10773 7 114 3235891
attack 0.009001 11639 494 268 3195137
attack 0.010001 12176 699 213 3270867
attack 0.011001 13144 424 211 3295799
attack 0.012001 12142 414 271 3292629
attack 0.013001 10890 793 243 3207331
attack 0.014001 11350 253 265 3242608
attack 0.015001 11349 295 248 3293695
attack 0.016001 10691 512 253 3220418
attack 0.017002 9686 336 242 3201101
attack 0.018002 10727 53 151 3111313
attack 0.019001 6153 0 52 3018221
attack 0.020002 7282 260 245 2755599
attack 0.021001 10897 631 294 2819993
attack 0.022001 11537 301 253 3266924
attack 0.023001 11723 496 219 3322633
attack 0.024001 11173 737 351 3196646
attack 0.025001 11436 271 274 3194400
attack 0.026001 11403 328 258 3193885
attack 0.027001 11350 604 301 3194592
attack 0.028001 10965 366 308 3261308
attack 0.029001 11332 379 218 3290850
attack 0.030001 10584 192 220 3291581
attack 0.031001 5822 282 246 3216146
attack 0.032002 5389 0 43 3099586
attack 0.033001 6562 279 234 2532143
attack 0.034001 11070 542 251 2809127
attack 0.035001 11511 625 345 3198831
attack 0.036001 11380 479 275 3293467
attack 0.037001 11357 417 278 3217450
attack 0.038001 11575 695 241 3307232
attack 0.039001 11340 352 221 3230172
attack 0.040001 10571 687 245 3195235
attack 0.041001 11363 660 265 3118089
attack 0.042001 11253 261 305 3275992
attack 0.043001 11283 314 231 3214818
attack 0.044001 11341 313 250 3272583
attack 0.045001 11612 325 283 3225601
attack 0.046001 11162 402 281 3282057
attack 0.047001 11943 262 301 3211555
attack 0.048001 11126 280 227 3151080
attack 0.049001 11460 268 275 3251419
attack 0.050001 11464 526 276 3200271
attack 0.051001 11551 258 242 3273606
attack 0.052001 11083 627 253 3210700
attack 0.053001 11428 422 305 3197965
attack 0.054001 11385 272 264 3195745
attack 0.055001 11314 401 216 3254369
attack 0.056001 10974 293 260 3208541
attack 0.057001 11441 542 332 3194948
attack 0.058001 11528 486 237 3195308
attack 0.059001 11447 264 271 3194746
attack 0.060001 11166 473 263 3189376
attack 0.061001 11293 328 318 3195008
attack 0.062001 11313 520 249 3253312
attack 0.063001 11655 498 257 3294580
attack 0.064001 11413 492 273 3227455
attack 0.065001 11345 251 295 3192731
attack 0.066001 11748 450 204 3279619
attack 0.067001 11611 308 223 3208937
attack 0.068001 11187 258 303 3196366
attack 0.069001 11303 594 224 3195283
attack 0.070001 11310 283 248 3193003
attack 0.071001 11538 295 295 3198762
attack 0.072001 11090 741 221 3192250
attack 0.073001 11335 412 284 3196262
attack 0.074001 11311 446 261 3196640
attack 0.075001 11430 279 223 3265828
attack 0.076001 11191 376 235 3290436
attack 0.077001 11319 294 199 3295597
attack 0.078001 11558 574 198 3289016
attack 0.079001 11522 530 223 3290997
attack 0.080001 11064 578 234 3294290
attack 0.081001 11894 404 355 3210373
attack 0.082001 12748 618 218 3271251
attack 0.083001 11436 619 277 3225817
attack 0.084001 11950 1 94 3380243
attack 0.085001 11881 759 219 3314571
attack 0.086001 11787 613 199 3356592
attack 0.087001 12393 760 321 3398342
attack 0.088001 11705 282 272 3312619
attack 0.089001 11453 392 215 3292709
attack 0.090001 12072 433 240 3370164
attack 0.091001 11909 253 248 3317075
attack 0.092001 11253 505 292 3194926
attack 0.093001 11632 586 286 3272517
attack 0.094001 11677 366 230 3294539
attack 0.095001 12052 605 269 3357851
attack 0.096001 11162 557 265 3217361
attack 0.097001 11492 699 286 3196935
attack 0.098001 12372 745 233 3258601
attack 0.099001 11403 451 361 3201610
attack 0.100001 11590 493 342 3281662
attack 0.101001 11416 402 400 3214681
attack 0.102001 11366 498 260 3254890
attack 0.103001 11772 377 217 3293067
attack 0.104001 10996 636 324 3210918
attack 0.105001 11841 446 238 3250007
attack 0.106001 12404 651 219 3295441
attack 0.107001 12690 461 212 3294200
attack 0.108001 11644 320 296 3227584
attack 0.109001 11511 444 279 3197160
attack 0.110002 10901 318 276 3285931
attack 0.111001 11564 672 318 3213468
attack 0.112001 11032 550 292 3251332
attack 0.113001 11486 564 226 3293535
attack 0.114001 11612 469 250 3293817
attack 0.115001 11408 353 279 3293996
