attack_memset 0.001010 665 26 1974466 1255781
attack_memset 0.002004 9617 52 3033006 845846
attack_memset 0.003005 651 267 3659911 335170
attack_memset 0.004004 30 245 3531971 415665
attack_memset 0.005003 40 255 3652475 332035
attack_memset 0.006003 8 242 3596207 389997
attack_memset 0.007004 23 257 3664856 335750
attack_memset 0.008003 22 303 3634971 331064
attack_memset 0.009003 17 539 3607715 364755
attack_memset 0.010005 24 280 3662324 336782
attack_memset 0.011006 22 266 3662403 333829
attack_memset 0.012006 10 238 3260971 648633
attack_memset 0.013007 4 0 2691698 998200
attack_memset 0.014003 7070 89 3527360 416346
attack_memset 0.015003 609 572 3615305 360528
attack_memset 0.016003 8 256 3640646 335398
attack_memset 0.017002 1 253 4029470 360770
attack_memset 0.018002 1 250 3913161 494489
attack_memset 0.019002 2 254 3913887 415274
attack_memset 0.020003 1 259 3958747 393897
attack_memset 0.021002 3 540 3965443 390211
attack_memset 0.022002 3 252 3819284 451077
attack_memset 0.023002 1 255 3877044 431029
attack_memset 0.024303 2 243 5176328 465058
attack_memset 0.025003 1 235 2629682 292855
attack_memset 0.026002 559 234 3964760 440544
attack_memset 0.027002 26 273 3813161 590630
attack_memset 0.028004 2 523 3699940 594926
attack_memset 0.029010 3 245 3869079 375146
attack_memset 0.030003 304 242 3957064 357920
attack_memset 0.031002 4 252 4048315 364702
attack_memset 0.032003 1 264 3692648 574007
attack_memset 0.033002 4 255 3956413 660883
attack_memset 0.034002 1 256 3935649 603155
attack_memset 0.035002 2 516 4018764 778138
attack_memset 0.036003 3 273 4040811 736369
attack_memset 0.037002 2 257 3994185 358706
attack_memset 0.038002 3 252 4050024 363628
attack_memset 0.039002 4 253 4051443 363510
attack_memset 0.040003 2 493 3989815 385883
attack_memset 0.041002 1 253 4001835 359934
attack_memset 0.042003 296 264 3718587 552871
attack_memset 0.043002 21 259 3929218 476786
attack_memset 0.044003 1 257 3932696 453800
attack_memset 0.045003 1 257 4013633 360696
attack_memset 0.046002 3 513 3938378 387587
attack_memset 0.047002 3 257 4050865 363920
attack_memset 0.048003 4 256 3888197 495762
attack_memset 0.049002 4 258 4009151 360074
attack_memset 0.050002 4 256 4051395 363804
attack_memset 0.051002 8 518 3991241 410282
attack_memset 0.052003 1 256 4028768 362640
attack_memset 0.053002 1 270 3771266 584386
attack_memset 0.054002 1 247 4051918 362745
attack_memset 0.055002 1 266 4050954 363823
attack_memset 0.056003 1 263 3983041 406239
attack_memset 0.057002 2 530 3974785 392514
attack_memset 0.058002 1 262 4048543 373259
attack_memset 0.059002 1 246 4048491 371816
attack_memset 0.060002 1 250 3795139 452179
attack_memset 0.061002 1 256 3943268 399782
