5 0.001008 808 36 1233259 176617
5 0.002004 2466 227 1473800 34191
5 0.003003 543 250 1493135 26960
5 0.004003 84 253 1493387 25522
5 0.005003 37 250 1494144 25505
5 0.006003 166 262 1484420 28254
5 0.007003 1 252 1494564 25254
5 0.008004 10 252 1497131 25865
5 0.009002 2 255 1492798 24172
5 0.010003 2 251 1490451 29614
5 0.011005 4 252 1498372 25699
5 0.012005 3 250 1492947 27486
5 0.013004 0 0 1507049 998
5 0.014003 5 248 1482242 36987
5 0.015002 1 251 1491258 24382
5 0.016003 1 264 1496513 25034
5 0.017002 1 247 1495122 23949
5 0.018003 2 249 1554375 28756
5 0.019002 1 250 1494988 23912
5 0.020002 1 250 1495960 24002
5 0.021002 1 275 1495667 24920
5 0.022004 3 255 1494135 28861
5 0.023004 1 246 1494894 26376
5 0.024002 1 257 1492789 25902
5 0.025003 1 265 1496023 25182
5 0.026003 3 234 1585373 25219
5 0.027002 1 264 1653913 25083
5 0.028002 1 237 1655016 25020
5 0.029002 1 242 1655465 24068
5 0.030002 3 257 1606126 30625
5 0.031002 1 241 1654658 24990
5 0.032002 1 250 1655245 24815
5 0.033002 1 252 1654394 26408
5 0.034003 2 264 1513595 176341
5 0.035003 480 248 1494825 25673
5 0.036002 13 242 1495141 24891
5 0.037002 1 256 1495426 24988
5 0.038002 1 242 1592603 28701
5 0.039002 1 228 1654684 24852
5 0.040002 1 277 1655011 25530
5 0.041002 1 241 1654541 26171
5 0.042002 1 269 1627777 28236
5 0.043002 1 256 1654626 24986
5 0.044002 1 241 1655197 24771
5 0.045002 1 258 1655058 24928
5 0.046002 1 264 1629374 30202
5 0.047002 1 251 1626004 25011
5 0.048002 1 240 1654599 25962
5 0.049002 1 228 1655031 25111
5 0.050002 1 248 1629111 28959
5 0.051002 1 245 1654539 26367
5 0.052002 1 273 1631269 26479
5 0.053002 1 246 1655045 24773
5 0.054002 1 244 1628930 28796
5 0.055002 1 238 1654673 24933
5 0.056002 1 249 1655169 24966
5 0.057002 1 225 1654248 26916
5 0.058002 1 266 1616246 51470
5 0.059002 1 251 1654929 25040
5 0.060002 1 235 1655026 25060
5 0.061002 1 230 1655136 24916
5 0.062002 1 237 1626513 40797
5 0.063002 11 245 1654564 24452
5 0.064002 1 250 1655438 24192
5 0.065002 2 526 1641109 49557
5 0.066002 1 268 1627011 28542
5 0.067002 1 244 1654665 25659
5 0.068002 1 246 1654905 25355
5 0.069002 1 261 1655113 24989
5 0.070002 1 233 1626648 33155
5 0.071002 1 240 1654139 26480
5 0.072002 1 278 1654538 26526
5 0.073002 1 228 1654435 26363
5 0.074002 3 287 1627228 34628
5 0.075002 1 256 1655326 24304
5 0.076002 1 270 1655132 24952
5 0.077002 1 252 1655000 24949
5 0.078002 2 250 1625626 34998
5 0.079002 1 246 1654695 24940
5 0.080002 1 245 1655041 25142
5 0.081002 1 244 1654458 26453
5 0.082002 1 276 1650897 34132
5 0.083002 1 254 1655033 24922
5 0.084002 1 258 1655231 24928
5 0.085002 1 233 1654532 26306
5 0.086002 1 266 1650523 36049
5 0.087002 1 260 1654384 26621
5 0.088002 1 257 1654771 26028
5 0.089002 1 244 1655150 24928
5 0.090002 2 276 1650701 35250
5 0.091002 1 255 1654938 25012
5 0.092002 1 238 1654916 25539
5 0.093002 1 268 1654772 25823
5 0.094002 2 236 1650761 35329
5 0.095002 5 492 1652220 30570
5 0.096002 1 252 1645315 40122
5 0.097002 1 243 1654437 26445
5 0.098002 1 248 1650662 35393
5 0.099002 1 225 1654978 25503
5 0.100002 1 249 1654577 26463
5 0.101002 1 266 1655071 25251
5 0.102002 1 253 1653003 28594
5 0.103002 1 245 1655060 25020
5 0.104002 1 246 1655156 24962
5 0.105002 1 273 1654678 26501
5 0.106002 4 255 1649924 36766
5 0.107002 1 256 1654382 26475
5 0.108002 1 259 1655448 24339
5 0.109003 1 257 1611713 26887
5 0.110002 3 255 1648254 35757
5 0.111002 1 264 1654340 26508
5 0.112002 1 260 1654419 26571
5 0.113002 1 271 1654318 26527
5 0.114002 1 250 1651062 34772
5 0.115002 1 258 1654985 24975
5 0.116002 1 261 1655143 25086
5 0.117002 1 253 1654995 25014
5 0.118002 1 249 1651005 31332
5 0.119002 1 267 1655171 25088
5 0.120002 1 248 1654636 26467
5 0.121002 1 265 1654764 25697
5 0.122002 1 247 1650697 35777
5 0.123002 1 262 1654706 26034
5 0.124002 1 267 1655169 25045
5 0.125002 2 502 1640437 51022
5 0.126002 1 251 1652298 30481
5 0.127002 1 266 1654516 26499
5 0.128002 1 251 1654614 26411
5 0.129002 1 234 1655081 24929
5 0.130002 1 240 1652538 29432
5 0.131002 1 261 1654606 25571
5 0.132002 1 258 1655081 25056
5 0.133002 1 259 1654399 26728
5 0.134002 1 271 1627810 28889
5 0.135002 1 247 1654383 26581
5 0.136002 1 231 1655081 24800
5 0.137002 1 245 1655213 24974
5 0.138002 1 261 1652708 28831
5 0.139002 1 243 1655095 24985
5 0.140002 1 267 1654490 26544
5 0.141002 1 248 1654555 26481
5 0.142002 1 263 1652023 29784
5 0.143002 1 261 1654468 26760
5 0.144002 1 257 1654562 26528
5 0.145002 1 254 1654942 25076
5 0.146002 1 261 1652220 30090
5 0.147002 1 254 1636980 25471
5 0.148002 1 243 1647003 23916
5 0.149002 1 244 1654847 25770
5 0.150002 1 265 1650337 37484
5 0.151002 1 258 1655246 24399
5 0.152002 1 246 1655063 24915
5 0.153002 1 259 1654932 24988
5 0.154002 1 238 1650762 34656
5 0.155002 7 528 1640045 52213
5 0.156002 1 229 1654576 26532
5 0.157002 1 238 1654492 26384
5 0.158002 1 245 1650818 34725
5 0.159002 1 255 1655329 24370
5 0.160002 1 252 1654574 26609
5 0.161002 4 266 1651793 38308
5 0.162002 1 253 1651638 30219
5 0.163002 1 236 1654283 26471
5 0.164002 1 241 1654426 26865
5 0.165002 1 236 1654514 26520
5 0.166002 2 259 1651888 31211
5 0.167002 1 256 1654346 26554
5 0.168002 1 241 1655310 24849
5 0.169002 1 237 1654487 26430
5 0.170002 1 262 1652873 29052
5 0.171002 2 251 1654355 26334
5 0.172002 1 262 1654596 26477
5 0.173002 1 249 1654583 26447
5 0.174003 1 265 1652705 30811
5 0.175002 1 253 1653858 26595
5 0.176002 1 261 1654494 26439
5 0.177002 1 243 1655145 24904
5 0.178002 1 259 1651536 29572
5 0.179002 1 252 1654711 25505
5 0.180002 1 252 1654513 26559
5 0.181002 1 257 1654893 25011
5 0.182002 1 262 1652705 29477
5 0.183002 16 247 1654610 25986
5 0.184002 2 489 1640588 50942
5 0.185002 1 236 1655586 24145
5 0.186002 5 254 1652393 29514
5 0.187002 1 249 1654799 25667
5 0.188002 1 255 1655576 24155
5 0.189002 1 251 1654453 26486
5 0.190002 22 254 1650321 37085
5 0.191002 1 230 1655448 24074
5 0.192002 1 260 1654562 26441
5 0.193002 1 243 1654988 25450
5 0.194002 2 265 1651132 33603
5 0.195002 1 229 1654422 26481
5 0.196002 1 237 1655615 24142
5 0.197002 1 270 1654983 25041
5 0.198002 1 263 1650957 34116
5 0.199002 1 254 1655123 24965
5 0.200002 1 248 1654857 25655
5 0.201002 1 244 1561861 26520
5 0.202003 2 274 1493140 32104
5 0.203003 2 248 1494244 24549
5 0.204003 2 243 1496295 24207
5 0.205005 11 250 1499564 26779
5 0.206005 13 266 1487783 33028
5 0.207004 5 255 1476694 25723
5 0.208003 1 253 1491993 24906
5 0.209002 2 251 1492499 25480
5 0.210003 3 3 1497065 11730
5 0.211005 4 268 1498587 26403
5 0.212004 2 249 1491833 26085
5 0.213003 1 257 1493171 25232
5 0.214003 5 252 1480815 33015
5 0.215002 1 257 1494481 24951
5 0.216002 1 264 1494968 26323
5 0.217003 2 251 1495898 26693
5 0.218003 13 264 1528336 30960
5 0.219002 2 244 1495406 24127
5 0.220002 1 267 1495869 23986
5 0.221002 1 247 1495559 24930
5 0.222003 3 250 1493706 28128
5 0.223002 1 249 1494826 25035
5 0.224003 3 246 1495032 27414
5 0.225003 2 231 1495196 25659
5 0.226004 5 265 1605691 33352
5 0.227003 3 257 1573566 26015
5 0.228002 0 0 1509015 489
5 0.229002 1 230 1495441 25565
5 0.230002 1 268 1588964 31401
5 0.231002 2 242 1654554 24501
5 0.232002 1 238 1654808 25476
5 0.233002 1 255 1655142 24961
5 0.234002 1 256 1605373 32088
5 0.235003 2 241 1582791 25203
5 0.236002 2 478 1639461 50961
5 0.237002 1 269 1655216 24999
5 0.238003 2 275 1525271 29118
5 0.239003 0 0 1510148 642
5 0.240002 1 239 1493612 25155
5 0.241002 1 260 1495114 25582
5 0.242003 1 260 1577329 31480
5 0.243002 1 242 1653900 24888
5 0.244002 1 237 1654981 25373
5 0.245002 1 244 1654573 26393
5 0.246002 1 264 1623928 31217
5 0.247002 1 260 1654886 24595
5 0.248002 1 233 1627778 24919
5 0.249002 2 504 1640955 49381
5 0.250002 1 263 1604443 32872
5 0.251002 1 236 1654957 24891
5 0.252002 1 258 1599098 24986
5 0.253002 1 250 1654514 24953
5 0.254002 1 254 1623589 30793
5 0.255002 1 246 1655005 23936
5 0.256002 1 258 1655013 25091
5 0.257002 1 246 1655173 24950
5 0.258002 1 243 1627691 28766
5 0.259002 1 259 1655162 24916
5 0.260002 1 258 1655125 24918
5 0.261002 1 252 1655050 25015
5 0.262002 1 262 1627579 34495
5 0.263002 1 260 1654540 25032
5 0.264002 1 266 1655148 24993
5 0.265002 1 250 1654402 26367
5 0.266002 1 254 1623089 33052
5 0.267002 1 259 1654427 26667
5 0.268002 1 232 1606273 25668
5 0.269002 1 253 1495346 25064
5 0.270002 1 273 1593177 32512
5 0.271002 1 253 1654011 26163
5 0.272002 1 254 1655567 24032
5 0.273002 1 241 1655062 24918
5 0.274002 1 277 1626849 33063
5 0.275002 1 254 1654992 25172
5 0.276002 1 265 1655070 25070
5 0.277002 1 234 1654996 24791
5 0.278002 1 264 1623226 44171
5 0.279002 1 246 1653953 26353
5 0.280002 1 242 1655188 24924
5 0.281002 1 236 1655047 24850
5 0.282002 1 263 1627708 29475
5 0.283002 4 285 1654850 24981
5 0.284002 1 243 1654602 26461
5 0.285002 1 240 1655176 24966
5 0.286002 1 234 1624848 34912
5 0.287002 1 258 1653932 26128
5 0.288002 2 484 1639910 52328
5 0.289002 1 247 1655312 24834
5 0.290002 6 247 1626821 33872
5 0.291002 1 251 1654447 25514
5 0.292002 1 251 1655162 24979
5 0.293002 1 259 1655117 24984
5 0.294002 1 267 1628032 29756
5 0.295002 1 249 1654739 24855
5 0.296002 1 256 1654966 24968
5 0.297002 1 248 1654994 24918
5 0.298002 8 259 1623392 36431
5 0.299002 4 252 1654355 26423
5 0.300002 1 256 1654310 27175
5 0.301002 1 253 1655075 24911
5 0.302002 1 246 1627952 35251
5 0.303002 1 233 1654327 26889
5 0.304002 1 262 1654575 26656
5 0.305002 1 270 1655110 25027
5 0.306002 1 266 1629323 29827
5 0.307002 1 263 1654146 26689
5 0.308002 1 245 1654559 26393
5 0.309002 1 245 1654321 26538
5 0.310002 23 264 1627054 26648
5 0.311002 1 263 1654894 25143
5 0.312002 1 258 1655280 25055
5 0.313002 1 264 1655025 25184
5 0.314002 1 249 1651709 32301
5 0.315002 1 247 1654979 24794
5 0.316002 1 254 1654568 26429
5 0.317002 1 236 1628792 26459
5 0.318002 1 253 1651783 30158
5 0.319002 1 263 1654926 25453
5 0.320002 2 535 1640321 51642
5 0.321002 1 259 1654393 26608
5 0.322002 1 255 1652960 28887
5 0.323002 1 255 1654723 25418
5 0.324002 1 248 1655250 24831
5 0.325003 1 248 1631338 24376
5 0.326003 4 259 1650191 37344
5 0.327002 1 250 1654329 24910
5 0.328002 1 236 1654521 26395
5 0.329002 1 246 1654521 26419
5 0.330002 1 240 1652332 30199
5 0.331002 1 253 1654271 26502
5 0.332002 1 259 1655153 24895
5 0.333002 1 242 1654412 26454
5 0.334002 2 259 1650787 35295
5 0.335002 1 248 1654985 24867
5 0.336002 1 251 1654577 26467
5 0.337002 1 252 1655378 24202
5 0.338002 1 268 1651274 33494
5 0.339002 1 248 1655304 24170
5 0.340002 1 258 1655080 25186
5 0.341002 1 254 1654920 24982
5 0.342002 10 259 1650896 36639
5 0.343002 1 256 1654201 26441
5 0.344002 1 250 1655165 24869
5 0.345002 1 257 1654549 26478
5 0.346002 1 247 1652898 29069
5 0.347002 1 232 1654662 26126
5 0.348002 1 261 1628234 25100
5 0.349002 1 249 1654371 26443
5 0.350002 2 492 1638885 53733
5 0.351002 1 241 1655067 25002
5 0.352002 1 262 1654517 26563
5 0.353002 1 247 1654898 25486
5 0.354002 2 257 1627439 28905
5 0.355002 1 252 1654193 26606
5 0.356002 1 230 1655221 24838
5 0.357002 1 247 1654426 26501
5 0.358002 7 258 1651201 29086
5 0.359002 1 242 1654865 25004
5 0.360002 1 240 1655200 24897
5 0.361002 1 233 1654459 26381
5 0.362002 1 260 1649665 39230
5 0.363002 1 255 1654317 26532
5 0.364002 3 226 1654106 27553
5 0.365002 1 248 1655010 24930
5 0.366002 1 242 1652309 30194
5 0.367002 1 260 1654475 26449
5 0.368002 1 256 1655176 24971
5 0.369002 1 262 1654287 26715
5 0.370002 1 245 1651397 33595
5 0.371002 1 254 1655104 24914
5 0.372002 1 245 1655217 24945
5 0.373002 1 260 1655066 24916
5 0.374002 1 240 1650565 35561
5 0.375002 2 278 1655209 24604
5 0.376002 2 233 1655147 24867
5 0.377002 1 261 1654379 26446
5 0.378002 2 284 1650246 36803
5 0.379002 2 512 1640177 51551
5 0.380002 1 251 1654691 26487
5 0.381002 1 240 1654333 26472
5 0.382002 1 271 1650829 35192
5 0.383002 1 278 1655043 24983
5 0.384002 1 245 1655569 23979
5 0.385002 1 254 1654489 26350
5 0.386002 1 272 1650715 34969
5 0.387002 1 255 1655115 25127
5 0.388002 1 244 1655237 25045
5 0.389002 1 254 1654369 26616
5 0.390002 1 272 1650866 34586
5 0.391002 1 250 1655015 24892
5 0.392002 1 246 1655170 24992
5 0.393002 1 238 1654199 27052
5 0.394002 1 274 1650677 35975
5 0.395002 1 246 1654985 24913
5 0.396002 1 246 1654626 26575
5 0.397002 1 238 1654502 26426
5 0.398002 1 271 1651505 33759
5 0.399002 4 261 1654477 26477
5 0.400002 1 267 1654589 26561
5 0.401002 1 266 1654433 26454
5 0.402002 1 248 1653269 27778
5 0.403002 1 254 1654586 26594
5 0.404002 1 252 1654531 26439
5 0.405002 1 239 1654834 25596
5 0.406002 1 262 1650847 34519
5 0.407002 1 263 1654700 25945
5 0.408002 2 480 1641130 49540
5 0.409002 1 244 1655086 24941
