dell, 8, double_sided, 0.360721894, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.361978435, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.363176487, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.364338925, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.365541104, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.366773318, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.367980939, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.369180935, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.370373289, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.371568952, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.372715801, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.373891727, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.375069637, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.376219516, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.377463799, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.378655278, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.379845585, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.381034289, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.382211937, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.383397321, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.384544673, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.385730711, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.386917411, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.388101876, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.38928967, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.390489618, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.39167529, 0, 0, 0, 0, attack
dell, 8, double_sided, 0.392855065, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.325295903, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.326528942, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.496681975, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.498293324, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.499586858, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.500834208, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.502076161, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.503292324, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.504469381, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.505686136, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.506942395, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.508089108, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.509281563, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.510478034, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.511661379, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.512849444, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.564746938, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.566162418, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.567335965, 0, 0, 0, 0, attack
dell, 8, double_sided, 2.731062425, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.200119928, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.201264609, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.223174043, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.33946976, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.340714042, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.358092033, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.35931204, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.427714869, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.428917512, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.641583706, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.928779019, 0, 0, 0, 0, attack
dell, 8, double_sided, 3.932097902, 0, 0, 0, 0, attack
dell, 8, double_sided, 4.081313113, 0, 0, 0, 0, attack
dell, 8, double_sided, 4.725441828, 0, 0, 0, 0, attack
dell, 8, double_sided, 4.728663642, 0, 0, 0, 0, attack
dell, 8, double_sided, 4.93106039, 0, 0, 0, 0, attack
dell, 8, double_sided, 4.932223193, 0, 0, 0, 0, attack
dell, 8, double_sided, 4.933526762, 0, 0, 0, 0, attack
dell, 8, double_sided, 4.934732128, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.253093221, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.318803651, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.319969567, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.321152965, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.36958446, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.370841312, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.37447217, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.375666699, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.37681271, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.378040564, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.379301943, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.380465872, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.384590525, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.574666735, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.614324523, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.615579985, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.616787392, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.618012666, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.619210951, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.620364232, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.621556494, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.622754334, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.623969481, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.625173715, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.626364896, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.627554772, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.628753784, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.629968074, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.631168464, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.635815093, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.645272168, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.653236275, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.661339293, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.681420178, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.683037998, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.684214488, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.68544459, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.686705273, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.688211142, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.689758622, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.691277277, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.692796629, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.694288748, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.695851043, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.697342118, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.69889628, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.700277256, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.701819355, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.703268859, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.704672642, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.706062065, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.707243292, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.708379177, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.709524607, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.710646799, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.711773608, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.712949424, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.714229321, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.715456355, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.716689183, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.717888899, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.719163018, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.72033105, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.721540974, 0, 0, 0, 0, attack
dell, 8, double_sided, 5.722741371, 0, 0, 0, 0, attack
