# started on Thu Feb 29 14:25:58 2024

#           time             counts unit events
     0.001162373                687      cpu_core/event=0x2e,umask=0x41/u                                   
     0.001162373              1 355      cpu_core/event=0x24,umask=0xc1/u                                   
     0.001162373            416 293      cpu_core/event=0xd1,umask=0x01/u                                   
     0.001162373            260 226      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.002450204                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.002450204                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.002450204            987 376      cpu_core/event=0xd1,umask=0x01/u                                   
     0.002450204                761      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.003709649                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.003709649                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.003709649            907 980      cpu_core/event=0xd1,umask=0x01/u                                   
     0.003709649                756      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.004988143                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.004988143                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.004988143            827 397      cpu_core/event=0xd1,umask=0x01/u                                   
     0.004988143                954      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.006307067                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.006307067                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.006307067            928 276      cpu_core/event=0xd1,umask=0x01/u                                   
     0.006307067                759      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.007498596                150      cpu_core/event=0x2e,umask=0x41/u                                   
     0.007498596                190      cpu_core/event=0x24,umask=0xc1/u                                   
     0.007498596          2 168 505      cpu_core/event=0xd1,umask=0x01/u                                   
     0.007498596             35 291      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.008691801                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.008691801                  1      cpu_core/event=0x24,umask=0xc1/u                                   
     0.008691801          2 201 415      cpu_core/event=0xd1,umask=0x01/u                                   
     0.008691801              1 626      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.009886300                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.009886300                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.009886300          2 237 375      cpu_core/event=0xd1,umask=0x01/u                                   
     0.009886300                784      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.011086188                 38      cpu_core/event=0x2e,umask=0x41/u                                   
     0.011086188                204      cpu_core/event=0x24,umask=0xc1/u                                   
     0.011086188          2 180 064      cpu_core/event=0xd1,umask=0x01/u                                   
     0.011086188             33 395      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.012210530                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.012210530                  1      cpu_core/event=0x24,umask=0xc1/u                                   
     0.012210530          2 044 218      cpu_core/event=0xd1,umask=0x01/u                                   
     0.012210530              1 467      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.013425778                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.013425778                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.013425778          2 241 615      cpu_core/event=0xd1,umask=0x01/u                                   
     0.013425778                804      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.014685986                 18      cpu_core/event=0x2e,umask=0x41/u                                   
     0.014685986                207      cpu_core/event=0x24,umask=0xc1/u                                   
     0.014685986          2 301 026      cpu_core/event=0xd1,umask=0x01/u                                   
     0.014685986             33 318      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.015789792                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.015789792                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.015789792          1 989 206      cpu_core/event=0xd1,umask=0x01/u                                   
     0.015789792                920      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.016997632                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.016997632                  1      cpu_core/event=0x24,umask=0xc1/u                                   
     0.016997632          2 237 579      cpu_core/event=0xd1,umask=0x01/u                                   
     0.016997632              1 117      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.018129115                 66      cpu_core/event=0x2e,umask=0x41/u                                   
     0.018129115                194      cpu_core/event=0x24,umask=0xc1/u                                   
     0.018129115          2 037 136      cpu_core/event=0xd1,umask=0x01/u                                   
     0.018129115             34 873      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.019334004                  1      cpu_core/event=0x2e,umask=0x41/u                                   
     0.019334004                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.019334004          2 230 334      cpu_core/event=0xd1,umask=0x01/u                                   
     0.019334004              1 277      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.020527750                 21      cpu_core/event=0x2e,umask=0x41/u                                   
     0.020527750                204      cpu_core/event=0x24,umask=0xc1/u                                   
     0.020527750          2 116 797      cpu_core/event=0xd1,umask=0x01/u                                   
     0.020527750             35 558      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.021728040                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.021728040                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.021728040          2 247 922      cpu_core/event=0xd1,umask=0x01/u                                   
     0.021728040                740      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.022935820                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.022935820                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.022935820          2 262 199      cpu_core/event=0xd1,umask=0x01/u                                   
     0.022935820                760      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.024034326                  3      cpu_core/event=0x2e,umask=0x41/u                                   
     0.024034326                212      cpu_core/event=0x24,umask=0xc1/u                                   
     0.024034326          1 951 970      cpu_core/event=0xd1,umask=0x01/u                                   
     0.024034326             35 340      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.025238354                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.025238354                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.025238354          2 254 535      cpu_core/event=0xd1,umask=0x01/u                                   
     0.025238354                815      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.026445271                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.026445271                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.026445271          2 260 546      cpu_core/event=0xd1,umask=0x01/u                                   
     0.026445271                771      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.027647785                 10      cpu_core/event=0x2e,umask=0x41/u                                   
     0.027647785                215      cpu_core/event=0x24,umask=0xc1/u                                   
     0.027647785          2 175 707      cpu_core/event=0xd1,umask=0x01/u                                   
     0.027647785             34 762      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.028846902                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.028846902                  1      cpu_core/event=0x24,umask=0xc1/u                                   
     0.028846902          2 206 776      cpu_core/event=0xd1,umask=0x01/u                                   
     0.028846902              1 022      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.030041227                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.030041227                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.030041227          2 236 571      cpu_core/event=0xd1,umask=0x01/u                                   
     0.030041227                732      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
#           time             counts unit events
     0.031234587                 16      cpu_core/event=0x2e,umask=0x41/u                                   
     0.031234587                207      cpu_core/event=0x24,umask=0xc1/u                                   
     0.031234587          2 167 141      cpu_core/event=0xd1,umask=0x01/u                                   
     0.031234587             34 747      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.032367555                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.032367555                  1      cpu_core/event=0x24,umask=0xc1/u                                   
     0.032367555          2 101 177      cpu_core/event=0xd1,umask=0x01/u                                   
     0.032367555              1 302      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.033571243                  2      cpu_core/event=0x2e,umask=0x41/u                                   
     0.033571243                205      cpu_core/event=0x24,umask=0xc1/u                                   
     0.033571243          2 213 597      cpu_core/event=0xd1,umask=0x01/u                                   
     0.033571243             31 858      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.034767253                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.034767253                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.034767253          2 206 210      cpu_core/event=0xd1,umask=0x01/u                                   
     0.034767253                770      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.035959150                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.035959150                  1      cpu_core/event=0x24,umask=0xc1/u                                   
     0.035959150          2 218 449      cpu_core/event=0xd1,umask=0x01/u                                   
     0.035959150                969      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.037160688                  2      cpu_core/event=0x2e,umask=0x41/u                                   
     0.037160688                201      cpu_core/event=0x24,umask=0xc1/u                                   
     0.037160688          2 182 896      cpu_core/event=0xd1,umask=0x01/u                                   
     0.037160688             34 657      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.038367813                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.038367813                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.038367813          2 315 045      cpu_core/event=0xd1,umask=0x01/u                                   
     0.038367813                766      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.039602764                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.039602764                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.039602764          2 257 701      cpu_core/event=0xd1,umask=0x01/u                                   
     0.039602764                712      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.040798578                  1      cpu_core/event=0x2e,umask=0x41/u                                   
     0.040798578                205      cpu_core/event=0x24,umask=0xc1/u                                   
     0.040798578          2 154 537      cpu_core/event=0xd1,umask=0x01/u                                   
     0.040798578             35 363      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.041993743                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.041993743                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.041993743          2 238 468      cpu_core/event=0xd1,umask=0x01/u                                   
     0.041993743                761      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.043192062                  0      cpu_core/event=0x2e,umask=0x41/u                                   
     0.043192062                  0      cpu_core/event=0x24,umask=0xc1/u                                   
     0.043192062          2 244 238      cpu_core/event=0xd1,umask=0x01/u                                   
     0.043192062                777      cpu_core/event=0xc2,umask=0x02,inv=1,cmask=0x01/u                                   
     0.044328761                  1      cpu_core/event=0x2e,umask=0x41/u                                   
     0.044328761                201      cpu_core/event=0x24,umask=0xc1/u                                   
     0.044328761          2 013 481      cpu_core/event=0xd1,umask=0x01/u                                   
