double_sided,16384462,8191834,4095795, double_sided_benchmark,16384303,8191751,4095717,,9.70441037375835E-06,1.01321439091593E-05,1.904428455384E-05
attack,25730930,20198244,10182201, attack_benchmark,25730535,20196244,10180205,,1.53514102990863E-05,9.90283143737024E-05,0.000196066778615951
attack_ntmp,25731608,20196732,10180686, attack_ntmp_benchmark,25730571,20196226,10180189,,4.03022536888124E-05,2.50541858662108E-05,4.88203116857654E-05
attack_memset,370732457,165202087,75185047, attack_memset_benchmark,370732400,165202136,75185103,,1.537497127308E-07,2.96606334436257E-07,7.44828400381389E-07
no_flush,600730837,400202096,400186054, no_flush_benchmark,600730477,400202133,400186087,,5.9927041124634E-07,9.24532803527062E-08,8.24616374032014E-08
random,3111215153,1155184559,840168504, random_benchmark,3111214441,1155185005,840168970,,2.28849542036437E-07,3.86085343966181E-07,5.54650334205987E-07
rh,151202018,69119400,51839233, rh_benchmark,151201584,69118126,51837964,,2.87034030013865E-06,1.84322127020631E-05,2.44801281161428E-05
double_sided,16384458,8191188,4095149, double_sided_benchmark,16384304,8191491,4095457,,9.39923966254533E-06,3.69896029916898E-05,7.52052823408963E-05
attack,25730934,20199058,10183016, attack_benchmark,25730517,20194406,10178366,,1.62064368935921E-05,0.00023036082368553,0.000456851325645
attack_ntmp,25731301,20188056,10171992, attack_ntmp_benchmark,25730563,20191749,10175712,,2.86818442332568E-05,0.000182896489056,0.00036557638423729
attack_memset,370732456,165202080,75185041, attack_memset_benchmark,370732403,165202123,75185090,,1.42960258048984E-07,2.60287211926447E-07,6.51724963021259E-07
no_flush,600730845,400202095,400186050, no_flush_benchmark,600730479,400202137,400186100,,6.09258249405388E-07,1.04946965837916E-07,1.24941870794613E-07
random,3111215154,1155184622,840168581, random_benchmark,3111214438,1155186918,840170885,,2.3013521384282E-07,1.98755713402218E-06,2.74229926451212E-06
rh,151202041,69118723,51838556, rh_benchmark,151201576,69119148,51838986,,3.07536477000742E-06,6.14880264438445E-06,8.29491533649983E-06
double_sided,16384478,8190088,4094049, double_sided_benchmark,16384310,8191934,4095900,,1.02537122405521E-05,0.000225343612387502,0.00045191532996411
attack,25730956,20194142,10178099, attack_benchmark,25730526,20194904,10178856,,1.67116676899648E-05,3.77322912750662E-05,7.43698506001067E-05
attack_ntmp,25731260,20052535,10036429, attack_ntmp_benchmark,25730571,20190277,10174239,,2.67774858163855E-05,0.00682219466330254,0.0135449933896776
attack_memset,370732455,165202099,75185059, attack_memset_benchmark,370732400,165202135,75185102,,1.48354985968316E-07,2.17914859272248E-07,5.7192181504256E-07
no_flush,600730840,400202095,400186054, no_flush_benchmark,600730478,400202124,400186083,,6.02599690305708E-07,7.24633835276696E-08,7.24662881392605E-08
random,3111215159,1155188687,840172642, random_benchmark,3111214441,1155180033,840163998,,2.30778049413149E-07,7.49147297631659E-06,1.02884675141722E-05
rh,151202065,69115723,51835556, rh_benchmark,151201575,69111944,51831782,,3.24070698337633E-06,5.46794053427292E-05,7.28124686124046E-05
