rh,151202203,51841356,51841189, rh_benchmark,151201333,51840762,51840597
double_sided,16384496,4096364,4096325, double_sided_benchmark,16384078,4096178,4096170
attack,25728949,10200834,10185796, attack_benchmark,25728495,10200390,10185397
attack_ntmp,25729251,20201136,10186098, attack_ntmp_benchmark,25728359,20200364,10185424
attack_memset,350730423,165200308,75184270, attack_memset_benchmark,350730399,165200307,75184257
no_flush,600728699,400200584,400185546, no_flush_benchmark,600728424,400200359,400185326
random,3111212889,1155197902,840182864, random_benchmark,3111212388,1155197424,840182391
rh,151202268,51841421,51841254, rh_benchmark,151201505,51840759,51840597
double_sided,16384526,4096394,4096355, double_sided_benchmark,16384115,4096205,4096168
attack,25728967,10200852,10185814, attack_benchmark,25728458,10200393,10185354
attack_ntmp,25729265,20201150,10186112, attack_ntmp_benchmark,25728842,20200725,10185699
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730372,165200307,75184268
no_flush,600728697,400200582,400185544, no_flush_benchmark,600728450,400200358,400185325
random,3111212900,1155197913,840182875, random_benchmark,3111212359,1155197422,840182386
rh,151202242,51841395,51841228, rh_benchmark,151201336,51840758,51840596
double_sided,16384465,4096333,4096294, double_sided_benchmark,16384321,4096212,4096178
attack,25728940,10200825,10185787, attack_benchmark,25728522,10200430,10185397
attack_ntmp,25729245,20201130,10186092, attack_ntmp_benchmark,25728597,20200479,10185471
attack_memset,350730424,165200309,75184271, attack_memset_benchmark,350730398,165200306,75184273
no_flush,600728696,400200581,400185543, no_flush_benchmark,600728452,400200360,400185327
random,3111212889,1155197902,840182864, random_benchmark,3111212404,1155197440,840182407
rh,151202252,51841405,51841238, rh_benchmark,151201525,51840764,51840602
double_sided,16384524,4096392,4096353, double_sided_benchmark,16384140,4096090,4096097
attack,25728932,10200817,10185779, attack_benchmark,25728504,10200412,10185373
attack_ntmp,25729225,20201110,10186072, attack_ntmp_benchmark,25728629,20200537,10185504
attack_memset,350730427,165200312,75184274, attack_memset_benchmark,350730369,165200304,75184271
no_flush,600728694,400200579,400185541, no_flush_benchmark,600728425,400200360,400185321
random,3111212885,1155197898,840182860, random_benchmark,3111212386,1155197422,840182389
rh,151202218,51841371,51841204, rh_benchmark,151201524,51840763,51840595
double_sided,16384495,4096363,4096324, double_sided_benchmark,16384312,4096203,4096168
attack,25728939,10200824,10185786, attack_benchmark,25728521,10200429,10185396
attack_ntmp,25729278,20201163,10186125, attack_ntmp_benchmark,25728587,20200480,10185445
attack_memset,350730419,165200304,75184266, attack_memset_benchmark,350730382,165200317,75184284
no_flush,600728706,400200591,400185553, no_flush_benchmark,600728424,400200319,400185279
random,3111212887,1155197900,840182862, random_benchmark,3111212361,1155197424,840182388
rh,151202221,51841374,51841207, rh_benchmark,151201376,51840765,51840597
double_sided,16384472,4096340,4096301, double_sided_benchmark,16384314,4096205,4096164
attack,25728951,10200836,10185798, attack_benchmark,25728485,10200393,10185360
attack_ntmp,25729307,20201192,10186154, attack_ntmp_benchmark,25728576,20200476,10185451
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730413,165200321,75184288
no_flush,600728700,400200585,400185547, no_flush_benchmark,600728463,400200371,400185338
random,3111212911,1155197924,840182886, random_benchmark,3111212387,1155197423,840182390
