attack 0.001035 6674 79 627 1742819
attack 0.002011 3420 14 322 2748653
attack 0.003012 3704 11 244 2604291
attack 0.004011 13273 53 307 2691776
attack 0.005013 3622 9 336 2727950
attack 0.006009 3588 16 325 2597022
attack 0.007012 13130 67 313 2732609
attack 0.008012 3516 12 287 2617413
attack 0.009011 3502 15 292 2515038
attack 0.010636 14573 118 494 3842976
attack 0.011011 1259 5 130 939453
attack 0.012010 3177 13 344 2887359
attack 0.013010 3260 6 236 2762076
attack 0.014008 12823 123 310 2596049
attack 0.015012 3402 8 276 2626330
attack 0.016009 3216 10 245 2617346
attack 0.017010 12880 77 297 2621191
attack 0.018007 3341 15 185 2508380
attack 0.019009 3458 8 336 2436717
attack 0.020010 12663 106 306 2354330
attack 0.021011 2773 8 254 2643288
attack 0.022007 2961 15 201 2173868
attack 0.023009 3373 9 236 2492441
attack 0.024010 13267 90 407 2821143
attack 0.025008 3513 7 326 2803867
attack 0.026755 4538 10 473 4526208
attack 0.027007 10405 46 95 577183
attack 0.028008 2901 11 290 2381559
attack 0.029011 3493 6 242 2440837
attack 0.030010 3341 7 296 2508347
attack 0.031009 12928 75 323 2707641
attack 0.032009 3366 8 326 2721117
attack 0.033009 3450 9 307 2721970
attack 0.034008 12879 91 398 2684296
attack 0.035010 3377 9 315 2631700
attack 0.036009 3390 8 296 2607629
attack 0.037010 12786 80 312 2712649
attack 0.038007 3362 9 359 2669688
attack 0.039009 3425 7 336 2815297
attack 0.040010 3299 2 267 2748581
attack 0.041009 12945 99 345 2620074
attack 0.042149 3789 11 346 2934235
attack 0.043010 3040 10 240 2256103
attack 0.044009 12951 107 416 2695307
attack 0.045009 3568 11 263 2635478
attack 0.046014 1849 20 194 2546604
attack 0.047007 1791 2 114 2530655
attack 0.048010 11496 70 164 2881677
attack 0.049007 2167 6 106 2301296
attack 0.050009 2321 5 189 2237074
attack 0.051008 2142 5 187 2236801
attack 0.052009 3327 9 239 2250230
attack 0.053008 12794 94 299 2315738
attack 0.054008 3440 10 271 2518055
attack 0.055010 3414 7 256 2561572
attack 0.056009 12823 85 330 2622871
attack 0.057009 3400 11 286 2705227
attack 0.058008 3335 13 275 2518434
attack 0.059011 12803 106 378 2532224
attack 0.060009 3283 10 311 2697590
attack 0.061010 3359 10 252 2522691
attack 0.062008 8018 118 310 2595277
attack 0.063009 7915 10 372 2725165
attack 0.064009 3340 11 260 2643365
attack 0.065008 3327 4 288 2705002
attack 0.066008 12705 102 347 2692837
attack 0.067008 3425 7 365 2621298
attack 0.068010 3332 11 318 2733422
attack 0.069009 12746 97 313 2706579
attack 0.070007 3316 8 313 2613926
attack 0.071008 3434 5 341 2704276
attack 0.072009 12913 96 391 2721021
attack 0.073009 3325 10 277 2639002
attack 0.074008 3338 9 241 2618897
attack 0.075010 3394 6 296 2635275
attack 0.076011 12704 128 438 2712788
attack 0.077010 3371 12 275 2805255
attack 0.078008 3292 10 275 2609550
attack 0.079010 12697 106 459 2619347
attack 0.080009 3264 6 295 2705595
attack 0.081008 3433 5 267 2636531
attack 0.082007 12684 123 394 2497707
attack 0.083009 3451 9 322 2464485
attack 0.084010 3394 5 255 2728067
attack 0.085010 11872 105 298 2563770
attack 0.086009 4097 14 346 2707800
attack 0.087010 3451 7 274 2629296
attack 0.088010 3450 10 257 2797619
attack 0.089009 12752 107 457 2813290
attack 0.090010 3423 7 377 2703564
attack 0.091009 3425 7 195 2621276
attack 0.092008 12737 110 404 2706925
attack 0.093011 3440 8 421 2830950
attack 0.094009 3388 13 258 2538248
attack 0.095010 12814 121 398 2614771
attack 0.096010 3392 12 377 2709993
attack 0.097009 3379 9 285 2525801
attack 0.098008 12723 119 321 2510694
attack 0.099010 3499 8 270 2628433
attack 0.100011 3389 6 235 2636024
attack 0.101009 3384 10 272 2713296
attack 0.102007 12811 123 433 2706149
attack 0.103009 3429 12 351 2719206
attack 0.104009 3407 5 358 2625095
attack 0.105010 12697 124 454 2726311
attack 0.106008 3515 14 351 2773726
attack 0.107010 3321 13 237 2538264
attack 0.108010 12835 110 464 2626387
attack 0.109008 3325 11 319 2664442
attack 0.110008 3420 10 332 2251852
attack 0.111008 12816 130 428 2519076
attack 0.112008 3392 10 319 2624544
attack 0.113007 3444 9 299 2723638
attack 0.114007 7613 107 384 2585805
attack 0.115010 8025 16 315 2436044
attack 0.116009 3415 11 295 2560900
attack 0.117010 3367 8 210 2234534
attack 0.118006 12736 129 314 2477785
attack 0.119009 3540 10 293 2731045
attack 0.120010 3395 7 200 2729017
attack 0.121012 12894 126 342 2719063
attack 0.122008 3339 6 279 2688092
attack 0.123010 3458 6 251 2533783
attack 0.124008 12817 141 357 2672061
attack 0.125008 3341 4 318 2566809
attack 0.126007 3357 12 315 2765539
attack 0.127011 9483 85 310 2535039
attack 0.128008 6410 12 305 2684370
attack 0.129009 3443 11 295 2733018
attack 0.130009 3381 9 298 2629125
attack 0.131008 12897 116 490 2616914
attack 0.132008 3393 9 323 2628372
attack 0.133010 3395 7 272 2628406
attack 0.134008 12844 115 411 2537077
attack 0.135010 3441 6 288 2728880
attack 0.136009 3475 14 341 2720867
attack 0.137009 12859 138 401 2716525
attack 0.138008 3398 13 315 2610313
attack 0.139008 3525 4 254 2527054
attack 0.140010 12907 102 366 2687384
attack 0.141008 3421 11 364 2718849
attack 0.142008 3453 7 300 2703112
attack 0.143009 5686 101 387 2630421
attack 0.144008 10344 19 278 2618874
attack 0.145011 3475 12 226 2625841
attack 0.146006 3367 6 331 2697426
attack 0.147009 12764 128 420 2627300
attack 0.148009 3264 11 305 2786261
attack 0.149011 3349 5 257 2628237
attack 0.150008 12753 141 353 2513837
attack 0.151009 3390 7 245 2524795
attack 0.152012 3392 8 315 2789192
attack 0.153010 12862 146 366 2813840
attack 0.154008 3269 10 340 2644746
attack 0.155010 3337 10 357 2633941
attack 0.156011 3379 9 300 2627520
attack 0.157009 12739 129 353 2697848
attack 0.158008 3377 9 309 2698440
attack 0.159010 3388 8 288 2529799
attack 0.160010 12749 111 446 2712352
attack 0.161010 3340 3 294 2822096
attack 0.162008 3348 11 272 2625437
attack 0.163010 12679 104 430 2629659
attack 0.164009 3381 1 217 2618266
attack 0.165010 3355 2 316 2627820
attack 0.166008 12736 116 400 2597861
attack 0.167009 3338 7 316 2549758
attack 0.168009 3422 7 243 2829573
attack 0.169009 3404 12 266 2810763
attack 0.170008 12831 95 407 2702367
attack 0.171010 3399 6 269 2720506
attack 0.172010 3391 7 284 2627863
attack 0.173010 12620 128 361 2363098
attack 0.174008 3375 8 314 2793363
attack 0.175010 3453 4 245 2641861
attack 0.176011 12671 132 465 2769738
attack 0.177009 3414 4 230 2619368
attack 0.178009 3247 8 325 2313311
attack 0.179009 3283 5 203 2230579
attack 0.180009 12702 129 381 2538481
attack 0.181008 3374 7 339 2698498
attack 0.182008 3348 4 246 2616854
attack 0.183009 12721 104 384 2627281
attack 0.184010 3360 6 296 2694458
