4 0.001026 5627 14 426 1865596
4 0.002016 7470 3 531 2543688
4 0.003013 7386 2 497 2597151
4 0.004012 7615 2 500 2684461
4 0.005011 7571 2 447 2670787
4 0.006012 7655 2 430 2683737
4 0.007013 7522 2 532 2690650
4 0.008012 7668 3 548 2684967
4 0.009011 7265 4 462 2620589
4 0.010012 7618 4 477 2693155
4 0.011012 7578 2 510 2689351
4 0.012011 7610 5 479 2687072
4 0.013010 7412 7 487 2625773
4 0.014012 7692 2 559 2700514
4 0.015011 7564 4 508 2688097
4 0.016011 7624 3 490 2689848
4 0.017011 7582 3 560 2635706
4 0.018012 7484 4 569 2690786
4 0.019012 7687 4 477 2685193
4 0.020012 7600 5 538 2693709
4 0.021010 7661 3 490 2667873
4 0.022012 7611 4 523 2689726
4 0.023012 7595 2 417 2694398
4 0.024012 7631 2 465 2688985
4 0.025010 7558 4 444 2658278
4 0.026012 7552 4 548 2696691
4 0.027011 7654 5 489 2687125
4 0.028012 7640 4 454 2688704
4 0.029011 7557 3 496 2682860
4 0.030012 7598 6 496 2696518
4 0.031012 7617 2 447 2685938
4 0.032011 7510 4 526 2691521
4 0.033010 7592 5 538 2671865
4 0.034012 7650 5 517 2691200
4 0.035012 7600 3 485 2690300
4 0.036011 7646 3 430 2691268
4 0.037010 7566 3 499 2671971
4 0.038013 7674 3 507 2701914
4 0.039012 7628 4 533 2687076
4 0.040011 7607 3 484 2691283
4 0.041054 7960 2 568 2791897
4 0.042012 7176 5 483 2575492
4 0.043013 7583 5 559 2691164
4 0.044012 7750 2 528 2688746
4 0.045011 7541 5 487 2668045
4 0.046012 7580 3 499 2695973
4 0.047012 7656 2 421 2688598
4 0.048012 7636 5 409 2691339
4 0.049011 7465 3 545 2670847
4 0.050012 7677 5 520 2696572
4 0.051012 7570 3 525 2689069
4 0.052012 7629 4 486 2690483
4 0.053011 7548 4 466 2661022
4 0.054012 7631 5 474 2691557
4 0.055012 7604 3 476 2689335
4 0.056012 7590 3 503 2690142
4 0.057010 7628 2 442 2669204
4 0.058012 7641 4 511 2692967
4 0.059012 7548 4 451 2693982
4 0.060012 7650 3 521 2689425
4 0.061010 7583 4 428 2666285
4 0.062013 7649 2 564 2696945
4 0.063011 7623 5 443 2685350
4 0.064011 7504 3 476 2687576
4 0.065011 7546 3 464 2668530
4 0.066012 7609 4 478 2692513
4 0.067012 7548 3 512 2650085
4 0.068012 7543 3 481 2590517
4 0.069011 7471 5 483 2570663
4 0.070012 7524 4 538 2573815
4 0.071011 7624 4 488 2687525
4 0.072011 7550 2 431 2695597
4 0.073011 7152 2 456 2677839
4 0.074012 7118 3 420 2690898
4 0.075013 7110 4 388 2692745
4 0.076012 7253 5 460 2683630
4 0.077011 7506 3 503 2677368
4 0.078013 7383 4 449 2655606
4 0.079012 7570 4 451 2593562
4 0.080012 7669 5 412 2589177
4 0.081011 7568 4 424 2575238
4 0.082012 7574 2 454 2597138
4 0.083012 7487 4 496 2591844
4 0.084012 7549 3 456 2588219
4 0.085011 7518 3 504 2579217
4 0.086012 7549 4 391 2597359
4 0.087012 7562 5 442 2593512
4 0.088013 7513 5 461 2590982
4 0.089010 7468 5 403 2570707
4 0.090012 7512 5 460 2596088
4 0.091012 7556 4 397 2590567
4 0.092013 7510 4 370 2588389
4 0.093011 7295 3 457 2569734
4 0.094012 7576 4 507 2598322
4 0.095012 7561 3 514 2590625
4 0.096013 7600 5 454 2596384
4 0.097011 7425 4 432 2574819
4 0.098012 7625 4 430 2590262
4 0.099012 7554 4 515 2597478
4 0.100012 7496 3 412 2590001
4 0.101013 7201 4 514 2578010
4 0.102012 7468 4 547 2584049
4 0.103012 7434 4 431 2589546
4 0.104012 7606 4 407 2593723
4 0.105011 7530 5 415 2572281
4 0.106013 7652 2 400 2596225
4 0.107011 7567 5 484 2586863
4 0.108012 7517 5 444 2590612
4 0.109011 7307 4 434 2571666
4 0.110012 7435 4 460 2601113
4 0.111012 7529 5 422 2587628
4 0.112012 7608 4 443 2595146
4 0.113010 7379 5 439 2552434
4 0.114012 7698 4 459 2600475
4 0.115012 7546 5 391 2584872
4 0.116011 7464 6 432 2588592
4 0.117011 7551 5 462 2569899
4 0.118011 7541 5 412 2595421
4 0.119012 7459 4 425 2593258
4 0.120011 7440 4 459 2590582
4 0.121019 7458 4 428 2601156
4 0.122012 7425 5 460 2573397
